Spot Price,Strike Price,Volatility,Interest Rate,Time to Maturity (Days),Option Type,Expiry Date
1.0879052280831734,1.1464399865425028,0.12489966282473741,0.0278194982935717,192,Call,2025-10-27
1.127073900401216,1.1111281666575181,0.14392488909885223,0.035080525625258395,352,Put,2026-04-05
1.200200390582955,1.0870806607918335,0.18845930040287878,0.00969525818297165,264,Put,2026-01-07
1.1689811255421099,1.1729075738800305,0.20461164232579065,0.01710984902229602,359,Put,2026-04-12
1.2228817286949418,1.2146885007453578,0.12894056546305635,0.014155273419175718,14,Put,2025-05-02
1.1298198469565581,1.1745250357512522,0.19662496232902718,0.036133918085558596,308,Put,2026-02-20
1.152433452456552,1.242705997691423,0.06940066449660354,0.020311933667873802,120,Put,2025-08-16
1.2084269376168166,1.1435711543578326,0.2416153370448535,0.018327751932414812,241,Call,2025-12-15
1.2114030952958061,1.0718510049274381,0.06573269343051476,0.03199374767255232,213,Put,2025-11-17
1.1276964681973909,1.1876570612149289,0.16810197419543382,0.03029137312080295,17,Call,2025-05-05
1.1851840846510193,1.0757005201325442,0.10022473881648886,0.033882742852616436,68,Put,2025-06-25
1.2435759234211068,1.1081398611186832,0.16734880262252286,0.03707077998130769,49,Put,2025-06-06
1.243828076088379,1.2226909122541938,0.0867162224247914,0.0013694030568050576,254,Call,2025-12-28
1.1063430885106167,1.1892278507161511,0.22368686192379836,0.02171838760369407,95,Call,2025-07-22
1.1786160964399222,1.234009173844671,0.060834013842531114,0.0004880039077693355,6,Call,2025-04-24
1.1544045010517587,1.214843306070551,0.24912199737822183,0.02622559571542074,104,Call,2025-07-31
1.2435103797800002,1.1622981954927791,0.12363576821812955,0.002817962900758686,352,Call,2026-04-05
1.0549101030174275,1.2952708155623658,0.07924229114243404,0.012140819128923603,233,Call,2025-12-07
1.2146842387169816,1.0602263940655672,0.15409643267009912,0.04116011589453234,304,Put,2026-02-16
1.0517588755672844,1.1939096051048996,0.19072139860790682,0.013409543270042857,164,Put,2025-09-29
1.1227595354958189,1.222249855003987,0.08294529665332753,0.010524976278173965,34,Put,2025-05-22
1.075775384550937,1.1572864462073342,0.20419872171406847,0.04914542152825296,263,Put,2026-01-06
1.0708494649097657,1.0788376925322114,0.08823670728533864,0.014169074580040915,147,Put,2025-09-12
1.1432619082327156,1.237141426705315,0.23335721707574403,0.02014158511905459,312,Put,2026-02-24
1.0786391538170725,1.1249328616456864,0.08180415545952191,0.014698651951973257,9,Put,2025-04-27
1.156289267331088,1.289291482001891,0.13129743369043287,0.010293016214606921,58,Put,2025-06-15
1.2273339390700133,1.2526677545231377,0.1392633969698365,0.02452060299203673,59,Call,2025-06-16
1.1027293150626636,1.0865520361767662,0.12774368515380755,0.025815182377062602,56,Call,2025-06-13
1.2411124454161606,1.2695982375446964,0.2073450488909503,0.03445522750853902,153,Call,2025-09-18
1.0533785231366208,1.2117717868363695,0.1713921977345353,0.044365172339115785,95,Put,2025-07-22
1.0984926401934096,1.1460695228907838,0.14004931091303416,0.016162448065184548,51,Call,2025-06-08
1.1235714223729452,1.179958171952148,0.11371577215769857,0.00975178587207104,34,Put,2025-05-22
1.2493835387920535,1.163861630921169,0.11611086056513753,0.031030479171334602,271,Put,2026-01-14
1.060615779637939,1.200314977960701,0.11701666385707046,0.014836869593156771,359,Call,2026-04-12
1.12662553083688,1.2678355007287223,0.10812132991376051,0.03609523724199888,73,Call,2025-06-30
1.2054968272243831,1.2650175613239643,0.17765621066964132,0.049413582977288546,187,Put,2025-10-22
1.0955086340729219,1.270503230119376,0.1250419974706123,0.015672563090824432,181,Call,2025-10-16
1.1742371467369825,1.2252856591432726,0.09190052687208461,0.012182595374401051,311,Put,2026-02-23
1.2439207822271654,1.2525138032599932,0.18202297724284972,0.03763729134046914,200,Put,2025-11-04
1.059819661216638,1.133910957076409,0.2343777076851582,0.019244657675648032,152,Put,2025-09-17
1.203700000011387,1.2087608579986793,0.2225163802744432,0.010920499579136928,312,Put,2026-02-24
1.1163904164943301,1.2745287711135405,0.18591474903591027,0.03637074705230952,187,Put,2025-10-22
1.1361605879787995,1.1407334496969066,0.06545029969475538,0.002156170753379161,305,Put,2026-02-17
1.1739497598263962,1.2396513361558197,0.15881560196832833,0.048470453777914126,151,Call,2025-09-16
1.0552564886240305,1.1204882561595269,0.10435649167601527,0.004644366903404357,77,Put,2025-07-04
1.2436571304775899,1.0892244638270725,0.11421346728622944,0.013878306881848735,216,Put,2025-11-20
1.243379865288291,1.14069601005025,0.11694085845801049,0.04314381552180599,256,Put,2025-12-30
1.2050964718991442,1.0880586607637825,0.22928796768133075,0.007567703228862188,303,Call,2026-02-15
1.0663540610636377,1.2648123872295163,0.20914038844506463,0.030157820003997634,329,Put,2026-03-13
1.1949856732407191,1.1479800124160227,0.24069678140486556,0.02559998167039191,354,Put,2026-04-07
1.222961975445277,1.075231789889992,0.20377955456090735,0.027770186082889333,314,Put,2026-02-26
1.2375306563044053,1.182163662487922,0.1701493739401127,0.007156310857684978,163,Call,2025-09-28
1.179158172515445,1.0997497517619501,0.07238829473533426,0.0120654583322587,154,Call,2025-09-19
1.1828308151926161,1.0935950880508545,0.1553683212213493,0.004964228082910721,261,Put,2026-01-04
1.1068474734479568,1.2025754697492694,0.07909937297482056,0.019981236007065403,226,Call,2025-11-30
1.149413261682775,1.240116579890811,0.23656751941172924,0.049062944950064545,211,Call,2025-11-15
1.2499368432501956,1.1940200802099763,0.2306766447150919,0.00708407338553676,212,Call,2025-11-16
1.1902248768465107,1.2993565279633557,0.16830527876263682,0.01902879273713472,106,Put,2025-08-02
1.0586263897684343,1.2652398936473315,0.14639582780091878,0.03977729425694959,111,Put,2025-08-07
1.0844124034475426,1.0855029850177365,0.1610318766602315,0.026717405325539484,12,Call,2025-04-30
1.1400169643985865,1.2109240540876414,0.2088737483360541,0.046107823092672674,305,Put,2026-02-17
1.0948188478116925,1.2459633986147365,0.050231746371763135,0.011537724523427485,88,Put,2025-07-15
1.1612430144590529,1.0658929090954259,0.09842468722267828,0.04481602907130619,225,Put,2025-11-29
1.1126057472122368,1.195880216576487,0.09313259792302547,0.04513836314476443,326,Call,2026-03-10
1.1183433659425226,1.1259054249753617,0.1953881035634869,0.017074695616003915,123,Call,2025-08-19
1.0855969637201246,1.07279798315921,0.0684397859060649,0.015447322469588187,53,Call,2025-06-10
1.0599942893084904,1.2155433451683573,0.06556946045471375,0.005992097741317104,178,Put,2025-10-13
1.1839337620942079,1.1836557812668016,0.14897302131298376,0.011521514739129596,54,Put,2025-06-11
1.073038605009972,1.0922307082299552,0.060205804010938585,0.00433036501595433,18,Call,2025-05-06
1.221169786738097,1.2230326195186456,0.1315881589220298,0.005425201467719643,319,Put,2026-03-03
1.146432105638351,1.2133135824435246,0.2225643303141697,0.004564025311556213,148,Call,2025-09-13
1.2137131921353885,1.0516247897625768,0.1694215369294673,0.032583796339475904,30,Call,2025-05-18
1.2126083948907886,1.115069674628929,0.1952710387597596,0.03815098743424325,87,Call,2025-07-14
1.179650630354737,1.2794187141668327,0.06699774373287014,0.0415987540989079,331,Call,2026-03-15
1.102872988347686,1.2572874754289076,0.22626877801249398,0.048922998830663936,228,Put,2025-12-02
1.194004727959937,1.0536663769596328,0.2074639679472467,0.02241231902951156,89,Put,2025-07-16
1.222522160483169,1.1653169716858855,0.21787654521302052,0.03679451769149832,104,Call,2025-07-31
1.1817641183314824,1.074263928433154,0.236282349351411,0.019192334131896673,185,Put,2025-10-20
1.0590367098631945,1.1645351610496997,0.07371565760631875,0.04142845018383792,351,Call,2026-04-04
1.2038718989294788,1.2347907126809652,0.18186235242895404,0.04600381063246618,218,Call,2025-11-22
1.1036887442391232,1.2705844830530373,0.2104017346434965,0.036024763079536254,118,Put,2025-08-14
1.0557742031841764,1.1684276962252187,0.24861533316293305,0.001073641453500257,125,Call,2025-08-21
1.1484523887373168,1.1349592418780683,0.12357502465255293,0.023059936242480428,271,Call,2026-01-14
1.1575847863331585,1.299797012106354,0.08627386401038058,0.023828696477914052,217,Call,2025-11-21
1.1020907383243588,1.2175662870461457,0.07787594286102423,0.034445088590614924,364,Put,2026-04-17
1.174217164931251,1.0608396704283067,0.14207121191075245,0.04310312410733779,308,Call,2026-02-20
1.19266261953991,1.2286827840274164,0.07708882517105974,0.0016265702583854126,274,Put,2026-01-17
1.0871247969447997,1.1499622220137542,0.10798724365742052,0.00498686305732014,157,Put,2025-09-22
1.1244058644295187,1.2049969377636525,0.09651371842878019,0.035971491041802285,148,Put,2025-09-13
1.0657949261451263,1.2287090041030713,0.20846141797677223,0.02353163491258234,185,Call,2025-10-20
1.163805613073808,1.1613397910454428,0.1729811714002652,0.033975208207196066,86,Call,2025-07-13
1.1078163072525133,1.1461458821694035,0.22874240991089798,0.011657009536321223,89,Put,2025-07-16
1.1963476700499716,1.209785997982273,0.12774776910112198,0.002589391581799505,229,Put,2025-12-03
1.1827963107885684,1.1030510735608599,0.23052783985758515,0.011762391199098377,355,Call,2026-04-08
1.1804861290741053,1.2175116992924055,0.23932413893847868,0.007306786844566077,16,Call,2025-05-04
1.1985798614358036,1.1651388135273588,0.17969228397328174,0.01781797463736075,183,Call,2025-10-18
1.121015959539811,1.2189724909356825,0.11011783254661814,0.010214406453641973,202,Put,2025-11-06
1.0848060254993432,1.2053154153969836,0.19935434327436785,0.041785851652253736,56,Put,2025-06-13
1.0803167062507322,1.1904118064921057,0.19486574291276443,0.03680878285761125,236,Call,2025-12-10
1.1900749801245007,1.0980308373625363,0.12368909758207491,0.04974918041703751,351,Put,2026-04-04
1.1779661047444647,1.0948846936564902,0.1858992989165781,0.0015075782049949861,107,Put,2025-08-03
1.1257963403575506,1.0700609156401457,0.19721762288511863,0.0038666690021708196,270,Put,2026-01-13
1.130244160318065,1.2972537601755902,0.23979443934326708,0.01924932243651208,204,Put,2025-11-08
1.191492957881615,1.2861844303456502,0.17384916079965282,0.016913029019769637,198,Call,2025-11-02
1.1254051201436972,1.1936855877745998,0.13949847012298522,0.019446105291041096,227,Call,2025-12-01
1.2139111339999573,1.1340722514162827,0.1933718552742869,0.006370919344660265,296,Put,2026-02-08
1.1781273299343,1.0826990006125898,0.07161535429695602,0.04484718992664996,303,Call,2026-02-15
1.0767906174644009,1.1835388598432837,0.09890019025233276,0.018265037349252358,312,Call,2026-02-24
1.0589378485660326,1.094710500793863,0.08308462309226788,0.03462351367167573,228,Call,2025-12-02
1.0902228236258815,1.2233612135067995,0.15006696097773276,0.019156945361112183,139,Call,2025-09-04
1.1660928883969877,1.0911908800354517,0.12538055795468955,0.001930886161673634,174,Put,2025-10-09
1.1742777389410963,1.193657317302123,0.19353824608656028,0.018155637656934565,42,Call,2025-05-30
1.0901554311602797,1.1621773721407485,0.1904891800088725,0.017188624237131057,360,Call,2026-04-13
1.149304516260445,1.0997897349437937,0.17052046217806943,7.581354281903652e-05,273,Put,2026-01-16
1.2084122726635829,1.2049931246491954,0.1399404947640534,0.011018394727004228,343,Call,2026-03-27
1.190466413468458,1.148624039205868,0.18103128957130865,0.025201227345595663,351,Call,2026-04-04
1.244408482437864,1.067629575006511,0.197453063131133,0.00023688950536102094,23,Put,2025-05-11
1.118640672278459,1.0804112217836042,0.14998657078817143,0.03741527432303648,184,Put,2025-10-19
1.180451869290568,1.1404756395713214,0.222671409671187,0.042841718874336805,236,Put,2025-12-10
1.1549604629285126,1.0732488974098384,0.16881642585719595,0.016233859231755705,328,Put,2026-03-12
1.23623369883329,1.2499997309162059,0.06307159292725077,0.01547224100171501,150,Call,2025-09-15
1.1961596300182613,1.284669309243202,0.059969319246764054,0.024486051968347185,326,Put,2026-03-10
1.1502058800883541,1.0878123376359414,0.17912449132688132,0.004495156124350891,279,Call,2026-01-22
1.160899564891082,1.290147447493391,0.17247197527245348,0.03956027631075745,286,Call,2026-01-29
1.09605877538351,1.1394495785535461,0.10182100884657319,0.04695271660793735,341,Call,2026-03-25
1.183166664460712,1.093215769167129,0.06964183693527613,0.03448263327371106,184,Call,2025-10-19
1.1866658652553501,1.2498364110585538,0.11655011589385594,0.014628252726070434,108,Call,2025-08-04
1.119723078519397,1.2517221495679174,0.21235460317843302,0.0333771899013959,124,Put,2025-08-20
1.0746083265044573,1.135058821728982,0.2351139602614507,0.014118229455440556,262,Call,2026-01-05
1.0687954508015256,1.2722566278874614,0.10165338847574992,0.024128282055958867,330,Put,2026-03-14
1.2144819422825621,1.1458495921526028,0.10354709097950504,0.03963770657253063,339,Call,2026-03-23
1.1878079561740968,1.2450736676298537,0.11414863594512192,0.049988283038549894,219,Put,2025-11-23
1.1861867213957387,1.169959318819688,0.17379550315536443,0.04742666965706224,185,Put,2025-10-20
1.055951593711485,1.2276576801424135,0.16643061079091934,0.015455866733024638,278,Call,2026-01-21
1.1295899675624284,1.2722333960927543,0.12555226906038017,0.02207507796247868,359,Call,2026-04-12
1.0568956891663475,1.233060681377344,0.06049324147600417,0.014553920652491526,301,Put,2026-02-13
1.1515118264950972,1.0652213941947473,0.13639006908827325,0.00912341690316742,293,Put,2026-02-05
1.2396028119814892,1.0869003379266902,0.23114548376594415,0.014148296014462325,161,Call,2025-09-26
1.0929591758424044,1.2823834363112,0.0766396597366992,0.03900809191798622,182,Call,2025-10-17
1.1320806597640336,1.0767328303094288,0.07887334774798734,0.03678906155993799,135,Put,2025-08-31
1.1782109020993323,1.2401902651133094,0.10582476431326016,0.01283705688857828,49,Call,2025-06-06
1.0569067222507535,1.0548445500415995,0.21540421353604822,0.04935351275245306,353,Put,2026-04-06
1.1566552684835043,1.16555957337425,0.14361315634145952,0.014691090341065388,132,Put,2025-08-28
1.2416317489184427,1.122613107972595,0.07288927124821001,0.039405515312783156,170,Put,2025-10-05
1.0536289978655,1.0946508199044622,0.13577957575351712,0.014233802131379559,82,Put,2025-07-09
1.2014536867615149,1.1355916756617954,0.17535484956816272,0.04444102380127566,328,Put,2026-03-12
1.1597435447539846,1.095984519622314,0.1798742310850903,0.005263027418392541,177,Call,2025-10-12
1.1293078666463696,1.064179338134049,0.1901076847845486,0.04953853458522602,167,Put,2025-10-02
1.0978283455719093,1.0753313540466942,0.1320882497404216,0.02164272149440334,140,Call,2025-09-05
1.1469747256585674,1.1127610106334673,0.09510758614379373,0.04841540911191214,64,Call,2025-06-21
1.1546728115892253,1.2253040550314918,0.07246561190131347,0.028365635659747687,287,Put,2026-01-30
1.1412494242912457,1.2512504177926584,0.07941098419692641,0.02619809956648004,268,Put,2026-01-11
1.0715269629915678,1.2332222002793602,0.18824049481896804,0.00142866398888159,170,Call,2025-10-05
1.0985527964633204,1.1816993435481027,0.06365920931500678,0.040291397537345335,16,Call,2025-05-04
1.1717601383989238,1.0978860356385138,0.15289681073407832,0.033504982810122264,254,Call,2025-12-28
1.2084575963094877,1.2440512377728805,0.07543981845446722,0.029734068557759875,116,Put,2025-08-12
1.1273401399894996,1.2032604524146404,0.2249491963877236,0.04834176945211097,17,Put,2025-05-05
1.1234636350306018,1.1335875113628147,0.15080969954764525,0.025479735130743586,187,Call,2025-10-22
1.1144743352298858,1.1510958925193493,0.11789878422297878,0.03629177134572019,210,Put,2025-11-14
1.162534539165429,1.2325220288341665,0.19325371272084246,0.0328598988547898,18,Call,2025-05-06
1.2291569423867996,1.0939354654206712,0.11730725749466718,0.04437008581545465,351,Put,2026-04-04
1.1799337405532635,1.1082424568273814,0.16359875040125163,0.03452985355178555,284,Call,2026-01-27
1.2076789210591052,1.2011382818605905,0.19244073667569156,0.011606370939992084,128,Call,2025-08-24
1.235272622272719,1.1472805877850607,0.12526957341138376,0.02778095492789069,313,Call,2026-02-25
1.15513825558618,1.1815729941162596,0.09074019480769809,0.0182030137172437,59,Call,2025-06-16
1.1209102343924635,1.0743167125605777,0.08701755873945967,0.04545437976376467,210,Put,2025-11-14
1.1888665822538045,1.2584683350555013,0.10515514603531313,0.02975829457184394,134,Put,2025-08-30
1.1189496780592227,1.2165686554610156,0.055420444461367846,0.02227726727703574,171,Put,2025-10-06
1.0771248355580738,1.1229854049570887,0.18817507232545372,0.02458268533462711,348,Put,2026-04-01
1.1608772780372676,1.0736878972204802,0.23744284381915698,0.03329901045431904,57,Put,2025-06-14
1.0997198869575433,1.2514799858399452,0.1674324629478866,0.006701816751626222,162,Put,2025-09-27
1.2379439057330668,1.2666912247165272,0.23189895469234423,0.02513658200463932,301,Call,2026-02-13
1.20651871878609,1.1587667454480637,0.13170486041845572,0.019253333549757598,143,Put,2025-09-08
1.0700554796018997,1.1398145708151965,0.15907718754706024,0.033018450770704894,145,Call,2025-09-10
1.2411363061814022,1.2717030533564757,0.15837729869475684,0.04918401506877729,354,Put,2026-04-07
1.1607673493028035,1.195557993507875,0.17085531009897234,0.006412941871996903,323,Call,2026-03-07
1.211972763384317,1.0968928015737658,0.23369958412516934,0.005864522786870369,310,Call,2026-02-22
1.1573449493101076,1.2874341628064863,0.07410319236722394,0.04502842847171435,285,Call,2026-01-28
1.0750838714856368,1.2418715420247726,0.18136454250145073,0.033749461530509874,293,Call,2026-02-05
1.0953176946636294,1.223699093313274,0.1289166806497245,0.03850361149577804,362,Put,2026-04-15
1.1917583655031345,1.1273354738959775,0.21129576597010505,0.02568748626535186,191,Put,2025-10-26
1.212528885470785,1.2666778395149425,0.2270625086438096,0.005010107698980859,328,Call,2026-03-12
1.0532584618837144,1.1779522674733651,0.18341310167394395,0.02822137354754844,148,Call,2025-09-13
1.1375678638699176,1.2915262808229364,0.16441378103877033,0.04911479154137134,285,Put,2026-01-28
1.083604540810391,1.0739625349467508,0.2009658217755572,0.03607624905025586,300,Put,2026-02-12
1.0674488063357712,1.0782542713304595,0.24052197000098963,0.02637622697885572,114,Put,2025-08-10
1.2458630129496782,1.2444008089805108,0.08125417630024541,0.047951127595794396,304,Put,2026-02-16
1.1450308575362178,1.2758702939083972,0.12907074113418923,0.03968777323645661,280,Call,2026-01-23
1.1921511368023627,1.2787540303127072,0.05307460874669259,0.022301562768800173,224,Put,2025-11-28
1.1676722695909607,1.0687294181815865,0.07185314611698344,0.024163357276594452,44,Call,2025-06-01
1.1856757475425836,1.131316940184776,0.22659956996492828,0.016596731972672446,180,Put,2025-10-15
1.2312374780789377,1.1168475660635189,0.1913060407568238,0.022058949071730363,68,Put,2025-06-25
1.1828895786711502,1.199480279495127,0.08968887179050633,0.018266612500162017,115,Put,2025-08-11
1.119061626959496,1.1239574042568234,0.1430333534287219,0.012327426908289347,219,Call,2025-11-23
1.1466383575002683,1.2501411378919578,0.06097054672045008,0.026720717798197485,114,Call,2025-08-10
1.0629441568717464,1.0649530514565761,0.12132144833194172,0.010042513825286203,196,Put,2025-10-31
1.0628979851151688,1.0711575418624295,0.23065338101940672,0.012071014434082617,250,Call,2025-12-24
1.149659767175142,1.0914135231779643,0.10649584715995011,0.025921627885875292,351,Call,2026-04-04
1.248797388117582,1.0669346181946404,0.057510416293986746,0.02771404757284326,67,Put,2025-06-24
1.189004006714141,1.1790886311527484,0.15124529957631483,0.0488693909194831,171,Put,2025-10-06
1.1538987014548951,1.2649068178906302,0.06466805047730316,0.025875218918606238,84,Put,2025-07-11
1.182961934488877,1.2617218349041395,0.10823397170430504,0.011398244098979639,87,Put,2025-07-14
1.11558922602479,1.2926015291163895,0.08110086475087655,0.04234114803437392,30,Call,2025-05-18
1.1725480092075433,1.2182218083055996,0.12010063658831922,0.03557342519684359,47,Call,2025-06-04
1.2175634538012792,1.0965128720421458,0.17450555164643616,0.023253400605981456,220,Call,2025-11-24
1.090494552551263,1.2546747884917808,0.051174318224390274,0.033484948811070496,104,Put,2025-07-31
1.0549154983825995,1.0939438980099103,0.1832853385417999,0.01874984715893029,184,Call,2025-10-19
1.1395310963859984,1.2658828063130427,0.2384951576388737,0.016417218229552916,277,Put,2026-01-20
1.1522894248466442,1.0501842097843939,0.16476315058520621,0.013810634782166065,340,Call,2026-03-24
1.0711727806892095,1.174969858010517,0.09705454700107759,0.03223882775413762,87,Put,2025-07-14
1.0668495862652183,1.1228617803682366,0.09869644365778588,0.033539055919883896,232,Call,2025-12-06
1.0612826292149555,1.1961906082086946,0.1856488165936652,0.023215336160056957,214,Call,2025-11-18
1.226345039975937,1.1929547993288814,0.10467592170156553,0.03883197708368098,85,Put,2025-07-12
1.0685793151032896,1.1185147836935938,0.05799699848177862,0.02496076756975371,260,Put,2026-01-03
1.0741583562286698,1.2671737993098304,0.14343749993250682,0.039012487005803634,344,Put,2026-03-28
1.1408356124875814,1.255772036803851,0.22847112560866176,0.025648744057528317,272,Put,2026-01-15
1.1497657582027478,1.0856524253590765,0.14069532254018635,0.0076522387910152034,27,Put,2025-05-15
1.2237023074389204,1.1555986229104867,0.16094671532577445,0.029094224886859855,85,Put,2025-07-12
1.0568632174536907,1.0820514914029253,0.09282883501896151,0.04701814168495843,200,Call,2025-11-04
1.1630840184345363,1.2633079111987773,0.13974861111564257,0.001333492910312556,96,Put,2025-07-23
1.2321162093389655,1.2890717428444636,0.056364789171385814,0.004168741499675499,238,Put,2025-12-12
1.1974701736673419,1.2055788831988923,0.19069447717735255,0.046545300646831586,175,Call,2025-10-10
1.2356351263742469,1.1050421051245893,0.15101182438114194,0.03666076367004519,295,Call,2026-02-07
1.2496231686117918,1.0991379198676132,0.14961904011755955,0.04373193025195496,248,Call,2025-12-22
1.1873982052363174,1.188804649825695,0.23136698911373765,0.029550554235117002,63,Put,2025-06-20
1.1837440671665096,1.1480401426419855,0.2350677494729787,0.01257818211760739,87,Call,2025-07-14
1.1733138505283736,1.186131912627301,0.2050132795070611,0.044535511717607466,101,Call,2025-07-28
1.0605728245866812,1.1656418497004137,0.14358872842044637,0.02204272060093609,168,Put,2025-10-03
1.058584807356222,1.1804853319796758,0.08045197022005507,0.04161249565434929,52,Put,2025-06-09
1.2159740214025268,1.0598284480766804,0.23356595370932115,0.011442544565709579,137,Call,2025-09-02
1.0672964015751043,1.1469006684528777,0.21972385183048004,0.048853418814508776,220,Put,2025-11-24
1.080097343919565,1.270388402468857,0.09593736367108857,0.043181998877488054,10,Call,2025-04-28
1.2463925735438255,1.2078224550395285,0.20306394040592585,0.009773402124742415,358,Put,2026-04-11
1.1217304682333133,1.211638805575211,0.16513113727667447,0.0057334937476714865,89,Call,2025-07-16
1.2229078731582295,1.1038474545050199,0.2466062572758769,0.008286507312424375,242,Put,2025-12-16
1.177514293099328,1.1266628056577634,0.14742247342876627,0.009702009630039966,144,Call,2025-09-09
1.077120037034643,1.2605152888560567,0.15789368224811343,0.037145043521115605,22,Put,2025-05-10
1.160017991287353,1.2506740573136184,0.24789472755743214,0.04363898003435221,278,Put,2026-01-21
1.2317864681233162,1.2711203469035195,0.18983012264807164,0.011834565079481718,240,Put,2025-12-14
1.0517773093804066,1.078909600078589,0.06823099413580673,0.03509994811897831,14,Call,2025-05-02
1.2084287517853054,1.2499606604865547,0.18447875795677998,0.01822488778599019,286,Put,2026-01-29
1.071966697213035,1.0656973671690262,0.2134902033186352,0.023620479059460155,49,Call,2025-06-06
1.0840956996503437,1.2441972806836443,0.24372029514232388,0.03041947679065994,221,Put,2025-11-25
1.0650326077058327,1.1042515037319296,0.21558345057353098,0.0016332153188696463,130,Put,2025-08-26
1.1102053521369286,1.2414942957716084,0.07685511685908052,0.02080248082339676,257,Put,2025-12-31
1.1224822713374896,1.1533078210186998,0.23768078099898518,0.007720393371903095,351,Call,2026-04-04
1.1952376419419326,1.0993608085835451,0.12943298278898838,0.009275792621747592,329,Call,2026-03-13
1.151346966288994,1.165345681106886,0.18596813398678388,0.02313007929907215,286,Put,2026-01-29
1.171736001583341,1.2052200952231702,0.12591683084010308,0.01923484471935982,190,Call,2025-10-25
1.1475682991080876,1.2925446640949825,0.09793889659843663,0.04444822601672388,18,Call,2025-05-06
1.2491060569136683,1.2898185243412414,0.2033568670342844,0.01898598043333706,99,Put,2025-07-26
1.0773583227059533,1.27300476161605,0.07084325173684884,0.012218445725531657,234,Call,2025-12-08
1.2151436864861662,1.1545805762244221,0.24287413137097386,0.030296503209414655,219,Put,2025-11-23
1.0876922887939577,1.2472097666308322,0.1696325530818178,0.008649036384299475,348,Put,2026-04-01
1.1072283249392185,1.1822409203646298,0.11215929607478446,0.03443111974628212,324,Put,2026-03-08
1.1185256926131415,1.1358768765542357,0.2211610936122374,0.044500890225771916,250,Put,2025-12-24
1.0894933822353967,1.112878601303928,0.19576089372540226,0.042712028017520325,220,Put,2025-11-24
1.1862231273421813,1.1424904287590838,0.22702479040448664,0.04966435205553249,218,Call,2025-11-22
1.1503946295516474,1.0639775306286974,0.14280156819455456,0.04544662089068184,236,Put,2025-12-10
1.1452817424889286,1.2324588767848312,0.1881019793043627,0.04183797358964543,86,Call,2025-07-13
1.1582743321779643,1.192732819716607,0.06978467828791515,0.024396628068655047,91,Put,2025-07-18
1.1522691937460552,1.211301914294289,0.24444025997570254,0.019917065633206152,41,Call,2025-05-29
1.132951110120207,1.1043100493064961,0.20419109376297687,0.0044902096619072185,39,Put,2025-05-27
1.2112720197233107,1.2270020372337582,0.2489924835706453,0.038526772433434095,51,Put,2025-06-08
1.069247928414486,1.0786006957367977,0.06543056146369851,0.028352813558229342,29,Call,2025-05-17
1.1620673286472916,1.0619331299347963,0.17149341818225589,0.03408531848555862,162,Put,2025-09-27
1.1010980994233739,1.1567589805869114,0.0859728365776588,0.008004218697429405,91,Put,2025-07-18
1.0938577028866612,1.2544925810787653,0.05112683037644488,0.03879556707751395,299,Put,2026-02-11
1.1237019950387905,1.264415900602823,0.05596813337673101,0.04929531160599818,95,Call,2025-07-22
1.2091702272755265,1.2634145272219215,0.22038121902713123,0.0483085270330905,331,Put,2026-03-15
1.2045289062997036,1.112897250466887,0.09636521218069571,0.0021298595308253845,363,Call,2026-04-16
1.0525585300673832,1.1804738102120407,0.16882954885946092,0.023237784303082633,341,Call,2026-03-25
1.073938892995972,1.1224752081734104,0.18507863112856968,0.033192403126331704,240,Put,2025-12-14
1.1442984401769216,1.2474411263666916,0.19358601787133367,0.02068947472039312,235,Put,2025-12-09
1.0710020210756213,1.1834400752192298,0.10854271078628919,0.03039433658577689,220,Call,2025-11-24
1.2342415707561234,1.1836040311711244,0.20260871415300832,0.02687578559407391,148,Call,2025-09-13
1.1174869555213829,1.214287308222903,0.144793596209101,0.03263482462975047,352,Call,2026-04-05
1.2148933235710733,1.282261598852455,0.23415893995524273,0.025666120158247548,256,Call,2025-12-30
1.1223780163242687,1.1452597961331965,0.09151491308791762,0.04535297122948918,256,Put,2025-12-30
1.0553909730923148,1.1069534141508144,0.17068340949057606,0.01774406589429738,302,Call,2026-02-14
1.2171755289463846,1.1679174478299759,0.09410756400874923,0.04373577623815032,85,Put,2025-07-12
1.1450911004634254,1.1622990700339637,0.14479513068236846,0.010253093811169872,239,Call,2025-12-13
1.1595828054822406,1.240747992240892,0.22170206893763822,0.03460294883582446,97,Put,2025-07-24
1.1251506528052544,1.1234739721300249,0.19698386305985904,0.04253005045489762,308,Call,2026-02-20
1.059728279892933,1.2197017534968184,0.14307906156666497,0.030495047857793833,154,Call,2025-09-19
1.0585583182374247,1.1822522733160974,0.1132125716795728,0.011662602499275337,145,Put,2025-09-10
1.2337689380394345,1.1469693165602166,0.09156456715670958,0.035344133394844456,252,Put,2025-12-26
1.1602551365290774,1.2511744407212493,0.2165653241907584,0.029578102872568363,159,Call,2025-09-24
1.2099029824124283,1.1217686087850198,0.22238491526032364,0.032722946855450956,238,Put,2025-12-12
1.1047044304830174,1.0763940345488876,0.22349635849683605,0.0019661885952474423,34,Call,2025-05-22
1.1931688212186433,1.2598161361918734,0.07077877094432697,0.013532936196695195,273,Put,2026-01-16
1.2072055350589401,1.2784606363929614,0.0655713289776533,0.049487844994020896,51,Put,2025-06-08
1.0649831739715987,1.12622066998242,0.1818594222204142,0.027153399129763903,238,Put,2025-12-12
